,CNT,SUBNATIO,STRATUM,OECD,NC,SCHOOLID,SC01Q01,SC02Q01,SC02Q02,SC02Q03,SC02Q04,SC03Q01,SC04Q01,SC05Q01,SC07Q01,SC07Q02,SC09Q11,SC09Q12,SC09Q21,SC09Q22,SC09Q31,SC09Q32,SC10Q11,SC10Q12,SC10Q61,SC10Q62,SC10Q21,SC10Q22,SC10Q41,SC10Q42,SC10Q51,SC10Q52,SC11Q01,SC11Q02,SC11Q03,SC13Q01,SC13Q02,SC13Q03,SC14Q01,SC14Q02,SC14Q03,SC14Q04,SC14Q05,SC14Q06,SC14Q07,SC14Q08,SC14Q09,SC14Q10,SC14Q11,SC14Q12,SC14Q13,SC15Q01,SC15Q02,SC15Q03,SC15Q04,SC16Q01,SC16Q02,SC16Q03,SC16Q04,SC16Q05,SC16Q06,SC16Q07,SC16Q08,SC16Q09,SC16Q10,SC16Q11,SC18Q01,SC18Q02,SC18Q03,SC18Q04,SC18Q05,SC18Q06,SC18Q07,SC18Q08,SC19Q01,SC19Q02,SC20Q01,SC21Q05,SC22Q01,SC22Q02,SC22Q03,SC22Q04,SC22Q05,SC22Q06,SC22Q07,SC22Q08,SC22Q09,SC22Q10,SC22Q11,SC22Q12,SC22Q13,SC22Q14,SC22Q15,SC22Q16,SC22Q17,SC22Q18,SC22Q19,SC23Q01,SC24Q01,SC25Q01,SC25Q02,SC25Q03,SC25Q04,SC25Q05,SC25Q06,SC25Q07,SC25Q08,SC25Q09,SC25Q10,SC25Q11,SC25Q12,SC26Q01,SC26Q02,SC26Q03,SC26Q04,SC27Q01,SC27Q02,SC28Q01,SC28Q02,SC29Q01,SC29Q02,SC30Q01,SC30Q02,SC30Q03,SC30Q04,SC31Q01,SC31Q02,SC31Q03,SC31Q04,SC31Q05,SC31Q06,SC31Q07,SC32Q01,SC32Q03,SC32Q04,SC32Q05,SC32Q06,SC32Q07,SC32Q08,SC33Q01A,SC33Q01B,SC33Q01C,SC33Q01D,SC33Q01E,SC33Q02A,SC33Q02B,SC33Q02C,SC33Q02D,SC33Q02E,SC33Q03A,SC33Q03B,SC33Q03C,SC33Q03D,SC33Q03E,SC33Q04A,SC33Q04B,SC33Q04C,SC33Q04D,SC33Q04E,SC33Q05A,SC33Q05B,SC33Q05C,SC33Q05D,SC33Q05E,SC33Q06A,SC33Q06B,SC33Q06C,SC33Q06D,SC33Q06E,SC33Q07A,SC33Q07B,SC33Q07C,SC33Q07D,SC33Q07E,SC33Q08A,SC33Q08B,SC33Q08C,SC33Q08D,SC33Q08E,SC33Q09A,SC33Q09B,SC33Q09C,SC33Q09D,SC33Q09E,SC33Q10A,SC33Q10B,SC33Q10C,SC33Q10D,SC33Q10E,SC33Q11A,SC33Q11B,SC33Q11C,SC33Q11D,SC33Q11E,SC33Q12A,SC33Q12B,SC33Q12C,SC33Q12D,SC33Q12E,SC34Q01,SC34Q02,SC34Q03,SC34Q04,SC34Q05,SC34Q06,SC34Q07,SC34Q08,SC34Q09,SC34Q10,SC34Q11,SC34Q12,SC34Q13,SC34Q14,SC34Q15,SC34Q16,SC34Q17,SC34Q18,SC34Q19,SC34Q20,SC34Q22,SC35Q01,SC35Q02,SC39Q01,SC39Q02,SC39Q03,SC39Q05,SC39Q06,SC39Q07,SC39Q08,SC39Q09,SC39Q10,SC40Q01,SC40Q02,SC40Q03,SC44Q01,SC44Q02,SC44Q03,SC44Q04,SC44Q05,SC44Q06,SC47Q01,SC45Q01,SC46Q01,SC46Q02,SC46Q03,SC46Q05,SC46Q04,SC46Q06,SC46Q09,SC52Q01,SC46Q07,SC46Q08,SC52Q02,SC51Q01,SC51Q02,ABGMATH,ASSESS,CLSIZE,COMPWEB,CREACTIV,LEADCOM,LEADINST,LEADPD,LEADTCH,MACTIV,MATHEXC,PCGIRLS,PROPCERT,PROPMA5A,PROPMATH,PROPQUAL,RATCMP15,RESPCUR,RESPRES,SCHAUTON,SCHLTYPE,SCHSEL,SCHSIZE,SCMATBUI,SCMATEDU,SMRATIO,STRATIO,STUDCLIM,TCFOCST,TCHPARTI,TCMORALE,TCSHORT,TEACCLIM,W_FSCHWT,SENWGT_SCQ,VER_SCQ
7574,France,2500000,FRA0006,OECD,France ,58,Public,,,,,City,One Other,4,11.0,144.0,21.0,,4.0,,20.0,,2.0,,2.0,,1.0,,0.0,,0.0,,24.0,20.0,20.0,10-25%,<10%,26-50%,Not at all,Not at all,Not at all,Not at all,Very little,To some extent,Very little,Very little,Very little,Not at all,Not at all,Very little,Very little,Not for any classes,Not for any classes,Not for any classes,For all classes,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,,To some extent,Very little,Very little,Very little,Not at all,Very little,Not at all,Not at all,Not at all,Not at all,To some extent,Not at all,Not at all,Very little,Not at all,Not at all,Not at all,Not at all,Not at all,0.2,Largely absent,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agree,Agree,Strongly agree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,No,Yes,No,Yes,No change,A small change,No change,A small change,A small change,A small change,A small change,Sometimes,Sometimes,Sometimes,Always,Never,Never,Sometimes,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3-4 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,Did not occur,1-2 times during the year,1-2 times during the year,1-2 times during the year,Once a month,1-2 times during the year,1-2 times during the year,Did not occur,Once a month,3-4 times during the year,1-2 times during the year,1-2 times during the year,Did not occur,Did not occur,Did not occur,Did not occur,Did not occur,20.0,100.0,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,Available > 2 years,Yes,5-19 hours year,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Yes,No,No,No,0.0,0.0,No ability grouping between any classes,3.0,28.0,1.0,1.0,-0.9829,-2.1357,-0.8842,-2.4317,0.0,,0.929,0.19,0.5,0.095,0.952,0.833,-0.62,-0.36,-0.0586,3.0,At least one sometimes but neither always,155.0,0.1539,-0.1702,77.5,7.381,0.3493,0.0095,0.7801,-0.7371,-1.0911,1.145,143.2586,12.6005,22NOV13
7575,France,2500000,FRA0001,OECD,France ,59,Public,,,,,Large City,Two or More,5,435.0,606.0,75.0,25.0,,22.0,,2.0,8.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,357.0,100.0,100.0,10-25%,51-75%,51-75%,Not at all,Not at all,Not at all,Not at all,A lot,Very little,To some extent,To some extent,To some extent,Very little,Very little,To some extent,Very little,For some classes,For some classes,Not for any classes,For all classes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Both enrichment and remedial,To some extent,To some extent,Very little,Not at all,Very little,Very little,To some extent,Not at all,Very little,Very little,To some extent,Very little,Not at all,Very little,Very little,A lot,To some extent,Very little,Not at all,5.6,Minority of Parents,50.0,,50.0,50.0,0.0,0.0,50.0,0.0,0.0,20.0,0.0,0.0,Disagree,Agree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Yes,Yes,No,No,No change,No change,A small change,No change,A small change,No change,No change,Never,Sometimes,Never,Always,Sometimes,Always,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,Once a month,3-4 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,Once a month,Once a month,3-4 times during the year,Once a week,3-4 times during the year,3-4 times during the year,Did not occur,Once a month,3-4 times during the year,Did not occur,3-4 times during the year,Did not occur,3-4 times during the year,Did not occur,Did not occur,3-4 times during the year,8.8,100.0,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Not likely,Not likely,Likely,Likely,Likely,Not likely,Not available,No,Not at all,Not at all,20-49 hours a year,Not at all,Not at all,Not at all,Not at all,Yes,No,No,No,0.0,0.0,One of these forms of ability grouping between classes for s,4.0,33.0,1.0,2.0,-0.6467,-0.2137,-0.1263,-1.4684,3.0,Both enrichment and remedial,0.582,,1.0,0.097,,0.28,-0.81,-0.56,-0.8313,3.0,At least one sometimes but neither always,1041.0,-0.4622,-1.053,122.471,11.897,-0.3977,-1.7632,-0.5646,-0.7371,-1.0911,-0.7478,14.4494,1.2709,22NOV13
7576,France,2500000,FRA0005,OECD,France ,60,Private,,,,,Small Town,No Others,4,166.0,176.0,18.0,4.0,9.0,3.0,18.0,4.0,2.0,,2.0,,2.0,,0.0,,0.0,,74.0,15.0,15.0,<10%,10-25%,26-50%,Not at all,Not at all,Not at all,Very little,Very little,Very little,To some extent,Not at all,Very little,Very little,Very little,To some extent,Very little,Not for any classes,For some classes,Not for any classes,For all classes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,,Not at all,Not at all,Very little,Not at all,Not at all,Very little,Not at all,Very little,Not at all,Not at all,To some extent,To some extent,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,1.0,Largely absent,3.0,10.0,1.0,20.0,1.0,1.0,0.0,0.0,0.0,9.0,12.0,0.0,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Yes,Yes,No,No,No change,No change,A moderate change,No change,A moderate change,A large change,A moderate change,Sometimes,Sometimes,Always,Sometimes,Always,Never,Sometimes,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3-4 times during the year,3-4 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,Once a month,3-4 times during the year,3-4 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,Once a month,3-4 times during the year,3-4 times during the year,1-2 times during the year,Did not occur,3-4 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,0.0,0.0,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Not likely,Not likely,Likely,Likely,Not likely,Not likely,Not available,No,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,No,No,No,No,0.0,0.0,One of these forms of ability grouping between classes for s,4.0,28.0,1.0,3.0,-0.6467,-0.5037,-0.8842,-1.9239,2.0,,0.515,0.525,1.0,0.1,1.0,0.203,-0.25,-0.46,-0.3533,2.0,At least one sometimes but neither always,342.0,-0.4622,-0.1702,171.0,17.1,1.1879,-0.6748,0.2924,-0.7371,-0.2817,0.8778,107.3,9.4377,22NOV13
7577,France,2500000,FRA0005,OECD,France ,61,Public,,,,,Town,One Other,2,156.0,162.0,19.0,11.0,19.0,9.0,0.0,2.0,3.0,1.0,,,3.0,1.0,,,,,73.0,72.0,72.0,<10%,<10%,10-25%,Not at all,Not at all,Not at all,To some extent,Very little,Not at all,To some extent,To some extent,Very little,Not at all,Not at all,Not at all,Not at all,Not for any classes,Not for any classes,Not for any classes,Not for any classes,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Remedial only,Very little,Very little,To some extent,Very little,To some extent,A lot,Not at all,A lot,Very little,Very little,A lot,A lot,To some extent,To some extent,Not at all,Not at all,Not at all,Not at all,To some extent,20.0,Largely absent,10.0,90.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Strongly agree,Strongly agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,No,No,No,No,No change,No change,A small change,No change,A small change,No change,A moderate change,Never,Never,Never,Never,Never,Always,Never,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,Once a month,3-4 times during the year,3-4 times during the year,Once a month,3-4 times during the year,3-4 times during the year,Once a week,1-2 times during the year,More than once a week,Once a month,More than once a week,Did not occur,Once a week,Once a month,3-4 times during the year,3-4 times during the year,Did not occur,1-2 times during the year,Did not occur,1-2 times during the year,1-2 times during the year,80.0,40.0,No,No,No,No,No,No,No,No,No,No,Yes,No,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,Not available,No,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,No,No,No,No,0.0,0.0,No ability grouping between any classes,5.0,18.0,1.0,2.0,0.1329,-0.8328,0.6627,-0.0388,1.0,Either enrichment and remedial,0.509,0.959,1.0,0.143,0.041,0.986,-0.67,-0.67,-0.6029,3.0,Two factors are never considered,318.0,1.3052,-0.1702,90.857,12.98,-1.2067,-0.6748,0.7801,0.0826,0.1524,-0.8958,107.3,9.4377,22NOV13
7578,France,2500000,FRA0001,OECD,France ,62,Public,,,,,Small Town,One Other,5,110.0,153.0,20.0,5.0,20.0,5.0,20.0,5.0,2.0,2.0,0.0,0.0,,,0.0,0.0,0.0,0.0,111.0,111.0,111.0,<10%,26-50%,26-50%,Not at all,Not at all,Not at all,Not at all,A lot,Not at all,A lot,To some extent,A lot,Very little,A lot,To some extent,To some extent,For all classes,Not for any classes,Not for any classes,Not for any classes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Remedial only,To some extent,Very little,Very little,Very little,Not at all,Not at all,To some extent,Not at all,A lot,To some extent,A lot,Very little,Not at all,A lot,Very little,A lot,Not at all,Very little,Very little,5.0,Largely absent,5.0,10.0,10.0,80.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Disagree,Yes,No,No,Yes,A small change,No change,A small change,No change,A moderate change,A large change,A moderate change,Never,Never,Never,Always,Never,Always,Sometimes,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,Once a week,Once a month,3-4 times during the year,3-4 times during the year,Once a month,Once a month,Once a month,Once a month,Once a month,Once a month,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,0.0,0.0,Yes,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Not likely,Not likely,Not likely,Likely,Likely,Likely,Available < 2 years,Yes,Not at all,5-19 hours year,20-49 hours a year,Not at all,Not at all,Not at all,Not at all,Yes,No,No,No,0.0,0.0,One of these forms of ability grouping for all classes,4.0,33.0,1.0,3.0,-0.0958,0.2753,-0.6241,-0.3206,1.0,Either enrichment and remedial,0.582,1.0,,0.133,1.0,1.0,0.03,-0.56,-0.3533,3.0,Two factors are never considered,263.0,-1.4636,-1.2473,87.667,11.689,0.0882,-3.7944,0.7801,0.4686,-1.0911,-1.4467,41.7623,3.6733,22NOV13
7579,France,2500000,FRA0003,OECD,France ,63,Public,,,,,Town,One Other,5,528.0,458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,,,,,,,,,0.465,,,,,,-0.81,-0.36,-2.8718,3.0,,986.0,,,,,,,-1.8472,,,,23.3831,2.0567,22NOV13
7580,France,2500000,FRA0005,OECD,France ,64,Public,,,,,Town,Two or More,2,80.0,98.0,22.0,13.0,6.0,6.0,5.0,12.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,55.0,27.0,27.0,10-25%,<10%,26-50%,To some extent,To some extent,Not at all,To some extent,To some extent,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,,For all classes,Not for any classes,Not for any classes,For all classes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Both enrichment and remedial,To some extent,To some extent,A lot,Very little,Very little,To some extent,Very little,Very little,To some extent,To some extent,To some extent,Not at all,To some extent,To some extent,Very little,To some extent,To some extent,Not at all,Very little,18.0,Largely absent,,,,,,,,,,,,,Disagree,Agree,Agree,Disagree,Disagree,Agree,Disagree,Agree,Agree,Agree,No,No,No,No,No change,No change,A small change,No change,A moderate change,A small change,A small change,Sometimes,Sometimes,Never,Never,Never,Always,Always,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3-4 times during the year,Once a week,1-2 times during the year,Once a week,Once a month,Once a month,More than once a week,More than once a week,Once a week,Once a week,Once a week,Once a month,Once a month,Once a month,Once a month,Once a month,1-2 times during the year,Once a month,3-4 times during the year,3-4 times during the year,3-4 times during the year,0.0,3.0,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Not likely,Likely,Not likely,Likely,,,Available > 2 years,Yes,Not at all,Not at all,Not at all,Not at all,1-4 hours a year,Not at all,Not at all,Yes,No,No,No,0.0,0.0,One of these forms of ability grouping for all classes,,18.0,1.0,2.0,0.5331,0.7066,0.3739,0.6907,3.0,Both enrichment and remedial,0.551,0.316,0.2,0.088,0.386,0.491,-0.67,-0.67,-0.6029,3.0,At least one sometimes but neither always,178.0,1.0664,0.7524,71.2,6.246,-1.2067,-0.6748,0.7801,-1.8308,1.1868,-1.1788,107.3,9.4377,22NOV13
7581,France,2500000,FRA0005,OECD,France ,65,Public,,,,,Small Town,No Others,4,274.0,251.0,27.0,8.0,27.0,8.0,0.0,0.0,4.0,,0.0,,,,0.0,,0.0,,,,,10-25%,10-25%,26-50%,Not at all,Not at all,Not at all,Not at all,Very little,Very little,Very little,Very little,Very little,To some extent,Not at all,Not at all,Not at all,For all classes,For all classes,Not for any classes,For all classes,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,,Very little,Not at all,Very little,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Very little,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,0.0,Many Parents,10.0,20.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Yes,No,No,No,A small change,No change,A small change,A small change,A small change,No change,A small change,Never,Never,Never,Sometimes,Never,Always,Never,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,Once a month,More than once a week,3-4 times during the year,More than once a week,1-2 times during the year,More than once a week,More than once a week,Once a week,More than once a week,Once a month,More than once a week,1-2 times during the year,More than once a week,3-4 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,1-2 times during the year,Did not occur,1-2 times during the year,1-2 times during the year,11.4,100.0,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,Not likely,Not likely,Not likely,Not likely,Not likely,Not likely,Not available,No,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,No,No,No,No,0.0,0.0,One of these forms of ability grouping for all classes,4.0,28.0,,2.0,0.8948,0.493,1.7628,0.2118,2.0,,0.478,1.0,,0.129,0.0,,-0.81,-0.56,-0.8313,3.0,Two factors are never considered,525.0,1.3052,-0.3482,131.25,16.935,1.5235,-0.6748,-0.5646,0.8541,-1.0911,1.9386,107.3,9.4377,22NOV13
7582,France,2500000,FRA0001,OECD,France ,66,Public,,,,,Town,Two or More,4,,,46.0,10.0,45.0,9.0,0.0,1.0,3.0,2.0,3.0,,3.0,,0.0,0.0,0.0,0.0,180.0,80.0,80.0,<10%,10-25%,10-25%,Not at all,Not at all,Not at all,Not at all,Very little,To some extent,To some extent,To some extent,To some extent,Very little,To some extent,Very little,To some extent,Not for any classes,Not for any classes,For some classes,For all classes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Remedial only,Very little,Very little,Very little,Very little,Very little,Very little,Very little,Not at all,To some extent,Very little,Very little,Not at all,Not at all,Very little,Very little,To some extent,To some extent,Very little,Very little,4.0,Minority of Parents,10.0,15.0,20.0,25.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,Disagree,Disagree,Agree,Agree,Disagree,Strongly agree,Strongly agree,Disagree,Disagree,Agree,Yes,No,No,Yes,No change,No change,A small change,A small change,A small change,A small change,A small change,Sometimes,Never,Never,Sometimes,Never,Always,Sometimes,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,Once a month,3-4 times during the year,3-4 times during the year,Once a month,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,3-4 times during the year,Once a month,Once a month,Once a month,Once a month,1-2 times during the year,3-4 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,50.0,75.0,Yes,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Likely,Not likely,Not likely,Not likely,Likely,Not likely,Available > 2 years,Yes,1-4 hours a year,Not at all,1-4 hours a year,Not at all,Not at all,Not at all,Not at all,Yes,No,No,No,0.0,0.0,No ability grouping between any classes,5.0,28.0,1.0,3.0,0.1329,-0.5037,-0.8842,-0.6535,2.0,Either enrichment and remedial,0.0,0.971,0.75,0.078,0.01,0.444,-0.43,-0.56,-0.3533,3.0,At least one sometimes but neither always,,-0.763,-0.87,,,0.0882,-1.7632,0.7801,-1.8308,-1.0911,-0.5953,20.0264,1.7614,22NOV13
7583,France,2500000,FRA0001,OECD,France ,67,Public,,,,,Town,No Others,5,600.0,735.0,105.0,7.0,60.0,1.0,105.0,7.0,10.0,2.0,10.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,435.0,450.0,450.0,10-25%,10-25%,10-25%,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not for any classes,Not for any classes,Not for any classes,For all classes,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,,To some extent,To some extent,Very little,Very little,Very little,Very little,Very little,Not at all,To some extent,To some extent,To some extent,Very little,Not at all,To some extent,Very little,To some extent,To some extent,Very little,Very little,,Largely absent,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,Agree,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,No,No,No,Yes,No change,No change,No change,No change,A moderate change,No change,No change,Never,Sometimes,Never,Sometimes,Sometimes,Always,Sometimes,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,Once a month,Once a month,1-2 times during the year,3-4 times during the year,1-2 times during the year,3-4 times during the year,3-4 times during the year,Did not occur,3-4 times during the year,3-4 times during the year,3-4 times during the year,1-2 times during the year,1-2 times during the year,3-4 times during the year,1-2 times during the year,3-4 times during the year,Did not occur,Did not occur,Did not occur,Did not occur,Did not occur,6.0,75.0,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Not likely,Not likely,Not likely,Not likely,Not likely,,Not available,No,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,No,No,No,No,0.0,0.0,No ability grouping between any classes,2.0,33.0,1.0,1.0,-0.3532,-1.6346,-1.4262,-1.0424,1.0,,0.551,0.558,1.0,0.101,1.0,1.034,-0.25,-0.56,-0.6029,3.0,At least one sometimes but neither always,1335.0,1.3052,1.976,121.364,12.304,-0.3977,-1.7632,0.2924,-0.7371,-1.0911,-1.1788,10.9061,0.9593,22NOV13
